rating,title,text,images,asin,parent_asin,user_id,timestamp,helpful_vote,label,user_timestamp,user_review_burst,verified_purchase
4,The hair sheds.,"I got this hair for my daughter. She loves the color. I just don’t like the fact that the hair sheds. I bought 8 packs, that definitely was enough for my daughter’s hair. I wouldn’t buy again.",[],B0894F4KPD,B0894F4KPD,AE52G63W5DQCZSGOBMVKSAME7C5Q,2/7/2021 1:06,0,0,99999,99999.0,True
5,Best Mascara,"Love Jose Maran, this mascara glides on and gives me full lashes.  Shipped immediately, price was right!",[],B01M4PYET2,B01M4PYET2,AGLT2BAGBAGO3QUVHPVN3RTQPZNQ,3/14/2019 13:26,0,0,99999,99999.0,True
5,Love this product,Love this product! A fantastic facial scrub that doesn't dry me out and is truly non-toxic. Wouldn't use anything else!,[],B008KPZR14,B008KPZR14,AF7VBM66EKA35VWLQ44G4Q4XUQVQ,7/13/2015 6:46,0,0,99999,99999.0,True
3,Cute but meh,"I wasn’t overly impressed with the straightener. Appearance was spot on but when I went to actually use it, it doesn’t completely clamp down on my hair and it’s cheaply made, very wiggly. Gets the job somewhat done but I went out and bought a different straightener at CVS 2 weeks later",[],B07D96QC7C,B07D96QC7C,AGHLPJNKRGGZD5WSOQIYQZJDYW6A,12/21/2019 3:46,0,0,99999,99999.0,True
5,Love these,These bits are my fave. Work great,[],B07F5DX688,B07F5DX688,AFUK3D35QU7QN677LLQUQZHMHVLA,11/18/2019 12:26,0,1,99999,99999.0,True
5,Secures twist for those who have tons of straight hair,"Lots of hair, but straight/fine and these are the only type of clips that work.  If you have too much hair for most clips, these are great to secure a fast twist.  Bonus is the large curls that result from hours up.",[],B076KL1PG5,B076KL1PG5,AEQMC22QKBWW7SQ7M6KB5IRJFEIA,7/26/2021 0:40,0,0,99999,99999.0,True
5,Works Great!,"I liked how easy it was to clean the hair on the brush, definitely recommend!",[],B08QZ2B4FM,B08QZ2B4FM,AEVPFCD3W3EGKVIR4DC32SZZZ57A,7/21/2021 1:13,0,0,99999,99999.0,True
5,Add color,Easy application,[],B00O2OEEFC,B00O2OEEFC,AGHDPSHTG2M3EG2ETRNYW52XBKKQ,3/11/2020 1:26,0,1,99999,99999.0,True
5,Five Stars,Worked perfectly!,[],B01695MZ9S,B01695MZ9S,AHU63EBW23JNY4KY5PDSFSXSXFOA,5/26/2016 16:26,0,1,99999,99999.0,True
1,Best ever,Great!,[],BP54Y38OZ3,BP54Y38OZ3,9MWBY97HM84B5QLH,7/22/2023 4:26,0,1,99999,99999.0,False
4,I liked the variety,"I liked the variety, although I would have preferred more glittered bands in the pack. The elasticity was a bit tight and took several wears to loosen.",[],B00CJGK800,B00CJGK800,AEJRB7LEBBJ5US53OCWFD5SPVBNA,11/4/2016 17:20,0,0,99999,99999.0,True
1,NOT touchscreen gloves,The gloves I received were gel throughout including the fingertips and did not work on a touch screen. I will be returning them.,[],B07Z59B37W,B07Z59B37W,AGFUO6PPFFHUT5B74C6HMP3Z6Y4Q,1/6/2020 3:06,3,0,99999,99999.0,True
5,Great,Works great,[],B018681Q64,B018681Q64,AEIZUSTG573QSQD4PU4ZQTSBBHGA,3/18/2021 15:06,0,1,99999,99999.0,True
5,These hair clips are fantastic as they are the only ones that stay in ...,These hair clips are fantastic as they are the only ones that stay in my hair which is very fine. I didn't realise however that there were 12 in a pack and ended up with 36 as I thought there was just one in a pack!! Doh,[],B01N0V6NQ8,B01N0V6NQ8,AG4JRTIY7GXRBXY2RQFNFLWATNUA,7/8/2017 2:13,0,1,99999,99999.0,False
5,great size for my gym bag,"Fast delivery, great size for my gym bag, smells great - have not tried it yet",[],B01GS7QKQQ,B01GS7QKQQ,AH3YY2HSIXATNYYUV2LQ77QCIJYA,2/17/2017 0:06,0,1,99999,99999.0,False
5,Bello me encanta,Muy bueno me encanta,[],B0B49VKP9J,B0B49VKP9J,AEZOBEZNT4YTO3KU2Q7QIVM74TPA,2/8/2023 12:40,0,1,99999,99999.0,True
5,Good product.,I needed something while on  a 3  month assignment that would work as a vanity for doing makeup. This is a very well designed and well made case. The zippers and fold out trays work smoothly and reliably. Good product.,[],B00OK6YMSG,B00OK6YMSG,AHW5DKNMC2UHL6HMSTOCDK7QBA6A,12/24/2016 11:46,0,0,99999,99999.0,True
4,Decent product,Good for money,[],B07XJN5GJP,B07XJN5GJP,AGCEKKNQ5YQGB5SM4E44TRGNABPA,12/9/2019 0:06,0,1,99999,99999.0,True
1,Nice,This is absolutely amazing!!!,[],B4D3W1M14C,B4D3W1M14C,0TPI70HKGNHAGXXK,12/2/2022 16:53,0,1,99999,99999.0,False
4,Gorgeous,These nails are super pretty and fun for my daughter and I. I like that they came with two shapes in one package since my daughter wanted different ones than me. The color and finish looks great and no one could tell that they weren’t professionally done at a salon. The only down side is that they don’t adhere as well as I would like so I had to glue them on to get them to stay longer. Other than that I have no complaints. I love that the color doesn’t chip and fade like polish does and that they don’t seem to tear up my nail bed either. I would definitely buy these again and want more in other colors!,[],B08H1W9633,B08H1W9633,AG3FVTSD7ISLKALIPY24IVJCCDTA,7/26/2021 20:06,0,1,27640000,10449999.75,False
5,Great product exceeded my expectations,"Long lasting, easy to use and nice color! Ordered Chestnut which is mixture of brown and black, perfect with my dark brown hair.  Came with a eye brow trimmer as well which works nicely preparing for eye makeup.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91Mzc+ZwkUL._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91Mzc+ZwkUL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/91Mzc+ZwkUL._SL256_.jpg'}]",B07ZJKVVLW,B07ZJKVVLW,AG4GXHOQ5Y3TWSGUHXO7JEZULJWQ,4/16/2021 2:26,0,0,99999,99999.0,True
5,Five Stars,Love the color since I am a red head,[],B00HKZ8ADW,B00HKZ8ADW,AH2X5ZEWMF6UKUUSJRQOYSGGUWFA,5/12/2017 11:53,1,0,99999,99999.0,True
1,Amazing,Excellent!,[],BY9U7ZK7I2,BY9U7ZK7I2,MDMESR3KMAJKDPHJ,1/26/2020 0:53,0,1,99999,99999.0,False
5,Great product,Great product for the price,[],B07L6VMJ3T,B07L6VMJ3T,AGHZWSC5CNETLEVNY2TST6CIEXMA,6/12/2020 22:13,0,1,99999,99999.0,True
5,So good!,I used the regular detangler on my crochet so not to waste this one but it does detangle as well - but the BEST part of this is the SHINE - makes the hair look brand new so I’ll be using this on all my crochet styles! I’ve tried other sheens and this one is the best so far! Wondering if they make a bigger bottle because I LOVE IT!!!,[],B007NXPUFC,B007NXPUFC,AG5RVOR4JSQG26YB4PA7N34CR37Q,12/29/2021 1:06,1,1,99999,99999.0,True
5,Five Stars,Great deal for great products!,[],B06ZZM6LJ7,B06ZZM6LJ7,AFS3EUFBBEMDULZOCD54NHUICA2Q,2/9/2018 18:13,0,1,99999,99999.0,True
1,Piece of junk,When I got it in the mail one of the rhinestones was already out tried to put it in anyway it's a lot bigger than I thought and then another rhinestone came out and I was so excited and wait soooo long then had to throw it away. Would not recommend to anyone,[],B01GX3DTFU,B01GX3DTFU,AEXIDL2ARFO2BN7IESPW4O2FQGIA,8/31/2017 20:06,1,0,99999,99999.0,True
5,Five Stars,I was very happy with these.,[],B00GNE0BRO,B00GNE0BRO,AEJJHZV66ZALLJI3IL6JYBJNBOQQ,3/19/2016 12:20,3,1,99999,99999.0,True
5,Five Stars,They are beautiful,[],B010L3I6QA,B010L3I6QA,AHSZ55AEAN4FH6IXXLTVXLEMXMDA,11/25/2016 13:20,0,1,99999,99999.0,True
5,Great Beginners Product!!!!,"I've been a fan of gel nail polish but it doesn't seem to want to stick as well on my nails. This stuff us sticking like a champ. I would say watch YouTube videos on how to apply that helped me. I'm a beginner but so far its very easy to use. I do wish it came with more lip solution but other than that, this is a great kit for beginners! Very very happy with it. I can't wait to practice with this stuff and get better!",[],B08B1PR9C7,B08B1PR9C7,AEAZUJKE73RNVDQHDOFUBOW6LNUA,9/29/2020 11:46,0,1,99999,99999.0,False
5,Quality shampoo,My favorite purple shampoo & conditioner! Have ordered it multiple times,[],B082RD77G5,B082RD77G5,AELQZLDG7CV6UJMHQ2BQ3IVQ4HRQ,9/29/2020 0:40,0,0,113560000,56829999.5,True
5,Very Nice,Very Nice,[],B082B8R2Q1,B07TTHB62B,AGUK4LPIAETENDQQFXCQD2KTOMKA,1/8/2020 13:26,0,1,62580000,31339999.5,False
1,Great,I love it so much!!!,[],BIRSOQ4XQU,BIRSOQ4XQU,9GS5ZP4G56889Y8B,6/15/2025 15:06,0,1,99999,99999.0,False
5,Wonderful,I love this highlighter and am sorry she is closing,[],B08MWRYNP2,B08MWRYNP2,AEMG7I6UVU6NSDMKUS7U44UXVXAA,5/9/2021 22:40,0,0,99999,99999.0,True
5,Awesome!!  Better than I expected!!,Happy with the products.  Will reorder from same seller again.,[],B07NYD331Q,B07NYD331Q,AGBAM5AHVFKYEYSWXRAXDFSNNZLA,12/9/2019 0:06,0,0,99999,99999.0,True
5,Designed for larger areas,"The wax beads melted evenly in my wax pot. Worked well without causing any skin irritation. I used it on my legs without any problems. Its a 1lb bag of pretty purple beads. Its designed for larger areas like legs, back, ect.",[],B08H5WS167,B0C5FZDPD3,AHCA3FF2KQI7SRT32XBZCNHFEHOQ,6/11/2021 8:26,0,1,8370000,4234999.5,False
4,Soft. Quality is there.,"The nylon band is very soft and stretchy, fits my 4 year old and newborn but it still managed to leave a mark/line on newborns head.",[],B0761GY67F,B0761GY67F,AF3NWVX3CNIE6I7QK5YQQTKD6H6Q,5/10/2018 5:26,0,0,99999,99999.0,True
5,Works great when in a hurry,Liked the easy to hold and clean,[],B098QRV8MS,B098QRV8MS,AGGSSAJKF3L2G4DQSFPQEB7UHWGQ,2/7/2022 2:13,0,1,99999,99999.0,True
4,Great product,Gets the job done love it,[],B07H2BY5TH,B07H2BY5TH,AHPNILP72MCP64VXU64GFAVSP3ZQ,12/16/2020 17:33,0,1,99999,99999.0,True
5,Five Stars,Highly recommended,[],B00NXIQHV2,B00NXIQHV2,AGNIUEGYTE2ASFK75VSNT5HPQE2A,9/17/2015 6:06,0,1,99999,99999.0,True
4,love it,"loved these, just like the picture!",[],B07D7RWDS1,B07D7RWDS1,AGZS4B33KL5DKB7YHOHFIJNTV6LQ,7/8/2018 17:13,0,1,99999,99999.0,True
5,It works as expected,as expected,[],B09TVQ1FGY,B09TVQ1FGY,AHFP6EZICGM2HEWW4VAKQSW5IZTQ,9/5/2022 1:06,0,1,99999,99999.0,True
5,Nice,Best purchase ever!!!,[],BXZM2NPS48,BXZM2NPS48,9212PGYME6RPKZGG,12/20/2021 11:33,0,1,99999,99999.0,False
1,Not worth it,"If your a small child then buy them, but they are not made for an adult!!!!!",[],B094QPWTHD,B094QPWTHD,AGGGDTVORTWUZ47LGIYG2GUTHE3Q,9/22/2021 17:00,0,1,99999,99999.0,True
1,Too sharp!!,"These are so pointy and shaped funny! So sharp even when I filed them down, put a hole in my clothing. Won’t order again",[],B07R4JFZ7F,B07R4JFZ7F,AHL3W24EAKEUFHAFFG726KZAAFMQ,2/14/2020 0:26,0,0,99999,99999.0,True
5,Good product for thin hair,"This works well on my thin, straight hair. It does not weigh hair down or make it look greasy. A little goes a long way.",[],B0896TMJ9C,B0896TMJ9C,AGX6YS3QXDZEFIK6HLME2N474ZYA,9/26/2022 2:40,0,0,99999,99999.0,True
1,Highly recommend,This is absolutely amazing!!!,[],B1TI5SHXA4,B1TI5SHXA4,QCZFX49LC8DIVCU5,11/14/2023 22:13,0,1,99999,99999.0,False
1,this doesnt exist,its a trap,[],B01C7W7FVK,B01C7W7FVK,AH2Y3DLXI63EGG62SQNGCDJQP2NA,9/24/2018 6:20,0,1,99999,99999.0,True
3,Don’t be fooled by the thick bundles,"The hair is very soft. But BEWARE the hair is thin once you finally unravel it. It really appeared thick when I first pulled it out for the package, but i washed it and I used all 3 bundles and my hair is very thin with a lot of split hairs.",[],B07W47BL2L,B07W47BL2L,AE5TRRWXSMGXW25BSU7FKME5KLCQ,11/24/2020 6:40,0,0,99999,99999.0,True
3,"Unflattering colors, needs more variety.","4/6 colors I received were sparkly colors which I really don’t like. The other two were extremely light blue and purple to the point that they both appear white when painted. I guess that’s the risk you take when ordering random colors, but I am still disappointed. There should have been more variety in order to ensure the costumer likes some of the colors. No more than one glitter would be appropriate too!","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81DiwnEFz5L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81DiwnEFz5L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81DiwnEFz5L._SL256_.jpg'}]",B01IMEH6GG,B01IMEH6GG,AEQ3TKOBBF46VOPX4ZDM5YCKLVKA,4/8/2020 23:53,0,0,99999,99999.0,True
5,Impressed!,My granddaughter wanted this and I was skeptical. But being grandma I ordered it! She loves it. Super easy to use and looks great on. The polish lasts well. Great value for the price.,[],B08CKCV9HD,B08CKCV9HD,AFJP74KDEKRSPJN5JINL452T6WNA,11/18/2020 0:40,0,0,99999,99999.0,True
5,Absolutely The Best!,I've tried just about every commercial deodorant on the market to help stop me from smelling.  I have super smelly pits.  I have never been able to wear anything sleeveless or any loose-fitting tops.  This was recommended to me so I gave them a try.  I am completely sold!  I live in south Georgia where we sweat a lot!  No more stink or sweat in the pits.  This can also be used on stinky feet or your body.  I'm a lifetime buyer of this deodorant!,[],B09M2CF3Q8,B09M2CF3Q8,AFWU4SSOLU66GPHN6V76BKX4ITVA,6/23/2022 21:33,1,0,99999,99999.0,True
1,Brush broke quickly,"This brush broke (see photo) in less than one month of use.  I never removed the brush from the handle.  I used it perhaps 25 times.  Then, while using it, the brush broke.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bKPQFdaXL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bKPQFdaXL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71bKPQFdaXL._SL256_.jpg'}]",B07CSKGJ2H,B07CSKGJ2H,AFGHTH2PKSLBTGQF7TWKE4YT3PWA,6/20/2020 2:26,0,0,99999,99999.0,True
5,I like it 💄✨,Such a good lightweight moisturizer. It’s not greasy and doesn’t leave a film. Very absorbent and works very well with makeup. Since it’s not oily it works well with  stains and tints  .. . Very important to me. It smells fresh and mixes well with other scents. P.S. great price!,[],B0757RW9XK,B0757RW9XK,AFG3G6BG6PDFHINUVS2TXPUUK4AQ,8/23/2020 16:26,0,0,99999,99999.0,True
1,Love it,Perfect!,[],BLFI02K2WG,BLFI02K2WG,BO5U0BINWOEEXEJK,12/20/2021 11:33,0,1,99999,99999.0,False
5,Perfect little bottles,Exactly what I wanted...Perfect little bottles!!,[],B06Y5XQ6SJ,B06Y5XQ6SJ,AG4QYE2ZK4KPZTXCIVKQHR77R3VQ,2/24/2018 13:46,0,1,99999,99999.0,True
5,Great buy !!,I absolutely love the QUALITY AND TEXTURE OF THESE BUNDLES...I'm buying again right now just a different color,[],B07TK9JTMB,B07TK9JTMB,AHOX2GIPMPAUJLFR6D7KEBWWDXDA,4/12/2020 5:40,0,1,99999,99999.0,True
5,Love this wig,"[[VIDEOID:7f418f082570fcc5d0b901fe0205b56f]] Love this wig, pre plucked and ready to use",[],B09PH7N1P5,B09PH7N1P5,AG7XUIXZLXZE546R7QVFD6QHRR2Q,2/26/2022 21:13,0,0,99999,99999.0,True
5,"active ingredient , effective and great price","Let me start by saying that i m a cosmetic junky and i m a guy. i simoly like to idea that i take care of my apperance and how i present my self tothe world. i spend fortunes on big brands , big promises never seen a long result. Deciem produces active ingredients and holy cow they are active indeed. i m using  this one among 4 other substances and my skin has gone from dull to glow and healthy within the forst 2 weeks. I know everyone has a different sensitivity level and i wnat to point out this is how my skin reacted . I am almost 50 and stiull have breakouts from time to time. that ended with a comninabtion of the Viatmin C30 at night and this priduct , Buffet, and nicainamin during the day. Sunscreen is a logic step if you make the effort to enteretain such treatments. And as i dont like. to say the word cheap , these are . I spend now 100 $ every 8-10 weeks , and have a battert of active helpers. I wished they exosted years agoi when i was willing to spend 300 bucks for a high end swiss prodct that clocged my pores royaly.<br />i recommend to try what works for you and then stick with it for some time . i belive they have a very good range but proceed with caution oif you have super-senstiv skin , these are ACTIVE ingrediens indeed.",[],B071J1PBQ6,B071J1PBQ6,AGTYVTQQB4TGWG445GMJK4NXKKJA,7/6/2018 20:46,77,1,99999,99999.0,True
5,The best,Best,[],B007GQLXJI,B007GQLXJI,AHQXUKYTWMOUTLHD4SBRMLPADYGQ,4/21/2020 20:13,0,1,99999,99999.0,True
4,great item!!,this is the first time to trim my baby’s hair. it is easy to use.my baby was ok at start and then annoyed of its noise or may be she sat longer.it is also easy to clean. i recommend it,[],B07QNXT75B,B07QNXT75B,AENJNTCDNEOSRJTUQI3Z3HBBJY2A,6/23/2019 3:20,0,0,99999,99999.0,True
5,"Very nice, but fits ladies better than men","Bought for my husband, but way to tight....very nicely made and stylish enough for a lady, so I plan to keep it.",[],B000XRR7N8,B000XRR7N8,AGOZI77EGQWS4NH2RKYHQHFTZOGA,10/9/2013 23:06,0,0,99999,99999.0,True
1,Never!,"The worst, never put these in your hair.",[],B075RSMT3P,B075RSMT3P,AFYVW3VKHZ6BAAPXOLCZHNKCO7BQ,11/10/2020 9:20,2,0,99999,99999.0,True
1,Too tight,Bow was too tight on babies head. Left a mark so didnt have her wear them anymore,[],B01N4ULC5W,B01N4ULC5W,AEYNEUO5ECLYCJEEGGCUGTXF2DRQ,12/20/2018 23:53,0,0,99999,99999.0,True
3,Not so great product.,I was expecting a better quality product.  The tool with the loop fell apart after the second strand. I had to hot glue it back together to be able to use.The second tool isn't working well the latch is loose so it tends to pull the silicone out the hair staple.The pliers are great and sturdy.,[],B075X93H5G,B075X93H5G,AH5PTU3I6DX222TIMBYP2UEV3DGQ,3/25/2021 19:20,0,0,99999,99999.0,True
1,Don't waste your money!,"I ordered this liner because of all the great reviews but don't waste your money.  I used it once.  Then the tip started to fray and it has completely dried out at the tip.  So, I'm back using my Maybelline eye gel.",[],B00NPX8QVE,B00NPX8QVE,AE4XJJ3N57PPCU2HJFTBE7MC3SKA,12/27/2016 3:40,1,0,99999,99999.0,True
5,Really works,"I love these. Have used them before. It takes a couple weeks, but they really break up the calluses and soften your feet",[],B00F1XUQDC,B00F1XUQDC,AGWYF4YWE7KQZGNT3RQATXSU7T5Q,1/30/2016 18:53,0,0,99999,99999.0,True
5,Hair Shears,Look entire packet,[],B07ZD6TQ3D,B07ZD6TQ3D,AFK2B7YLUDPCRTPXDF4RMCAED7AQ,4/24/2020 20:26,1,1,99999,99999.0,True
5,Cleans effectively,Works great. Cleans effectively and isn't harsh on your skin.,[],B01LYJX8SH,B01LYJX8SH,AEI72R5ZXP3HWW7BKSCMQW73A3GQ,10/29/2019 0:46,0,0,99999,99999.0,True
2,Meh,Horrible taste. Pictures shown is not what it looks like on.,[],B07HHCHF7Y,B07HHCHF7Y,AEDJ4OM5UWWWV452TTCGOHMTNWXQ,10/3/2021 11:20,0,0,99999,99999.0,True
4,AMAZING WAX APPLICATORS!!,"I love these wax applicators!!! They pick up effortlessly, easy to change, and very precise application. I did very<br />Minimal to no adjusting whatsoever. They’re great!!",[],B08B4RF316,B08B4RF316,AFBD3PV2REBEEB6UN6E2GJHOI72Q,4/18/2021 12:46,0,1,99999,99999.0,True
4,Amazing!,Really nice stuff. Keeps your ears clean and helps em heal up incredibly fast! You really cant notice the scent either.,[],B005BZQHEC,B005BZQHEC,AHU2MPLSJFQD6FNVRF74SZF2YAXQ,12/4/2013 20:46,0,0,99999,99999.0,True
3,Not messy,The glue stick did not keep eyelashes on but a couple hours,[],B08SJTKRCN,B08SJTKRCN,AGMT4V6KE6XA2L35M4Y3LBECNGTQ,7/26/2021 0:40,0,0,99999,99999.0,True
4,"Nice cream, light scent, gentle feel.","It's too soon to know if the cream will actually lighten the dark spots. I'm using it twice a day, and it feels nice and so far doesn't cause any headache, or fragrance issues. The cream goes on nicely and then I don't notice it at all. I have sensitive skin and have had issues with anti aging creams due to fragrance or harsh chemicals. This seems to have neither.<br /><br />I have dark spots on my face and have yet to find a product that I'll stick with for very long, or a product that will actually work. I am using this on the backs of my hands and my forearms as well. I'll update with success in time. For now, I believe that this cream is gentle and comfortable to use.<br /><br />4 stars",[],B099959RFF,B099959RFF,AH5PGJYVXBFVRXAFSTA7AEH4EXRQ,11/28/2021 0:40,0,1,99999,99999.0,False
5,Five Stars,ABSOLUTELY LOVE IT!!! It is comfortable and keep my hair looking great!,[],B008C2QZE8,B008C2QYPI,AF6DFGOQZ5JSTTDFMKVFP25XG5HQ,12/28/2016 18:33,0,1,99999,99999.0,False
3,Three Stars,Overpriced for what it actually is.,[],B00KA91HGW,B00KA91HGW,AE4BOPBEZ7EB5ZKULWON24OM2GDQ,8/19/2015 7:40,0,1,99999,99999.0,True
5,Perfect for fabric masks,"I needed a way to keep my face mask in place and for my glasses not to steam up and this product does it all.  I cut the strip in half, put it just to the side of nose center and stick it down.  Come home, take off mask, dispose of the tape and wash the mask.  My mask never slips, even when I am talking, making it easier to wear.  The no fogging of my glasses was a bonus I had not thought of but adore.  Have recommended these to several people and bought them as gifts.",[],B07QY8V5XT,B07QY8V5XT,AFBVG6FFOT4ZOBGLZS37FPYPC6YQ,2/27/2021 21:06,1,0,99999,99999.0,True
2,Grandkids were disappointed.,Very disappointed.  Ad description did not specify the need for hair spray to apply the color to hair.  Without hairspray the color does not transfer at all.  Even with hairspray you have to apply the comb to a very small thin section of hair multiple times to see the color. Using larger sections of hair makes the comb snag and pull the hair. Even with light color hair the color is never as vivid as the pictures.  On very short hair the color would not transfer at all.  The color does not flake off on clothes or skin but is does get all over the applicant's hands if the supplied gloves are not used. Does wash off easy even with just water.  The directions even state to make sure you wash it off before going to bed so not the product to use if color is needed for more than one day.,[],B07ZFVTMRJ,B07ZFVTMRJ,AGUOC2NPDXYFKEPBRWKT5QHD6L6A,4/23/2020 0:00,0,1,99999,99999.0,True
1,Perfect,Exceeded my expectations!!!,[],BUDGLFJYM3,BUDGLFJYM3,4QSIM4ADCF06YOQH,8/8/2022 23:06,0,1,99999,99999.0,False
5,Five Stars,Great product... Thanks!,[],B017LJQ0LU,B017LJQ0LU,AHLFZJJ4PNOW3MJOOSMIIO3WLDUQ,8/10/2016 20:13,0,1,99999,99999.0,True
5,Love this wig,I fell in love with this wig! Love the texture! It matches natural blown out hair. Doesn't tangle quickly or easily. Not overly puffed or feels like too much hair. Great buy for the money,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A16TUJNEFML._SL1600_.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A16TUJNEFML._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/A16TUJNEFML._SL256_.jpg'}]",B08NG4B9ST,B08NG4B9ST,AGZWTJP7EFIOADWQLIPI54BNKXBA,4/29/2021 15:26,1,0,99999,99999.0,True
4,Bought it as something fun to wear pnce in a while,It looks cute. Bought it as something  fun to wear pnce in a while. Not bad for the price. Would purchase again,[],B01MRWN5LL,B01MRWN5LL,AEPJ2YHGKQNLSZBM4CNCESDWOCDQ,4/27/2017 13:33,2,0,99999,99999.0,True
5,Five Stars,Wife loved it,[],B005NIT0DC,B005NIT0DC,AFOG2QNTGPONGPR3EKNQUBLMOEIA,3/28/2018 1:20,1,1,99999,99999.0,True
4,Good value,I think these gloves work very well. They seemed small but were very stretchy and fit my hands well.,[],B07WGZWK4X,B07WGZWK4X,AGHEXBCK27P74EWKAHDHHCH5OCWQ,5/19/2020 12:06,0,1,99999,99999.0,True
5,Nice company,I have not used them yet but the packaging is amazing!  Professional.  Can’t wait to to use it.,[],B07BK7ZDY2,B07BK7ZDY2,AEBXCQM46BJFBQY5UCZIY4ZC46ZA,4/12/2022 2:20,0,0,99999,99999.0,True
5,Fits long locs,Does exactly what I need it to do. So glad it fits my locs because they are so long.,[],B01H61BPK4,B0BG8Q2939,AGPXBI4MQL3OOV4EPDFKBXJKXEFQ,4/13/2020 12:13,0,0,99999,99999.0,True
4,Pretty but Tangles,"I love the color, length, and the lightweight feel. I've had this hair in my head for 2 weeks so far. The ends tangle A LOT, you have to continually detangle. But, the top half still looks great.","[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/818Qp5TuCNL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/818Qp5TuCNL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/818Qp5TuCNL._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81hyHfZFpJL.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81hyHfZFpJL._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/81hyHfZFpJL._SL256_.jpg'}]",B07VPPQ88K,B07VPPQ88K,AHHZ5ZKDWIGZIVN3C2QDKJWSBLIA,11/18/2019 15:13,1,0,99999,99999.0,True
5,Great wand.,I do not use heat on my own hair i bought this to curl my wigs. It is a nice iron great variety of curls. It heats up quickly and makes a nice even curl. I don't recommend using it without the glove especially if you want the curls to go a close to the ends a possible. I hate pain personally also so i just would not. Overall it is fine so far if anything changes i will update.,[],B019GM3N5Q,B019GM3N5Q,AHRHOM725V4LYEU2GPHIDDG4YFFA,10/18/2016 0:20,0,1,99999,99999.0,False
5,Highly recommend this duo!!!!,Love this product great value and they are the big ones. I also did a display with some new colors I bought and it worked perfect. The gel color polish is a different brand from this top and base coat just in case anyone wants to know if it works with other gel polish brands,"[{'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Zo7fNIg6L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Zo7fNIg6L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/61Zo7fNIg6L._SL256_.jpg'}
 {'attachment_type': 'IMAGE', 'large_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JV+rH3V2L.jpg', 'medium_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JV+rH3V2L._SL800_.jpg', 'small_image_url': 'https://images-na.ssl-images-amazon.com/images/I/71JV+rH3V2L._SL256_.jpg'}]",B07DMD8M5T,B07DMD8M5T,AH3WVAYBSMFOUX2TPF7FT3ZZGVXA,5/17/2020 1:46,0,0,99999,99999.0,True
5,Hold all sponges!,Got this for traveling and it great!,[],B0BB27MLSB,B0BM35X1LF,AF2K7RAC7XFRX5XTM37QXKCT3PSA,5/18/2023 0:33,0,1,99999,99999.0,True
5,Soft packaging and soft tissues,Perfect for travel and the car!,[],B08SPSLYCP,B08SQKBBP8,AFCR6HBDYTHVX6ODRZCNNPOJ3RSQ,5/6/2021 3:00,1,1,99999,99999.0,True
5,Great,I love it so much!!!,[],BI079FLAD9,BI079FLAD9,4AO8VKMFGUAWTCX4,8/8/2022 23:06,0,1,99999,99999.0,False
5,Five Stars,Gift for my daughter. She loves it.,[],B010SJCTKQ,B010SJCTKQ,AEKXMKOSWE3OZX67M3KSMLWI2R5A,1/22/2018 19:40,0,1,99999,99999.0,True
5,Great pedicure tools for everyday use!,I love the tools and appreciate the packing as it was sealed so get scissors ✂️!  I use them every week for my pedicure and they really get the harden cuticles pushed down and the grips are comfortable.,[],B07Y4W26PC,B07Y4W26PC,AHBUXJT2Y3S7DW7YU7GPEYGTGPIA,2/6/2020 11:53,0,0,99999,99999.0,True
